bin	address	file_date	job_num	doc_num	job type	job_status	status_date	lic_num	applicant	in audit	zoning	details 
1061920	532 WEST  145 STREET MANHATTAN	11/18/2014	122130657	01	A2	R PERMIT-ENTIRE	08/08/2017	0067216 PE	CHAN		NOT APPLICABLE	" 
		
			 REPLACE PLUMBING FIXTURES ON EXISTING LOCATIONS, NEW KITCHEN CABINETRY  IN
		  
		
			 Work on Floor(s):                          002 thru 006
"
1061920	532 WEST  145 STREET MANHATTAN	07/21/2014	121985165	01	A2	R PERMIT-ENTIRE	08/08/2017	0089081 PE	KIM		NOT APPLICABLE	" 
		
			 STRUCTURAL REPAIR/REPLACEMENT OF BEAMS & FLOORS AT 1ST FLOOR STORE. NO CHA
		  
		
			 Work on Floor(s): 001
"
1061920	532 WEST  145 STREET MANHATTAN	08/15/2013	121689636	01	A2	Q PERMIT-PARTIAL	08/11/2017	0089081 PE	KIM		NOT APPLICABLE	" 
		
			 INTERIOR RENOVATION OF EXISITNG MIXED-USE BUILDING AT 1ST FLOOR. WORK INCL
		  
		
			 Work on Floor(s): 001
"
1061920	532 WEST  145 STREET MANHATTAN	03/12/2004	103726531	01	A3	R PERMIT-ENTIRE	03/15/2004		O'FARREL		NOT APPLICABLE	" 
		
			 INSTALLATION OF HEAVY DUTY SIDEWALK BRIDGE 75' DURING FACADE REPAIR.
		"
1056056	422 WEST  116 STREET MANHATTAN	06/28/2017	140662165	01	A3	X SIGNED OFF	08/17/2017	0090372 PE	ZDANCEWI		NOT APPLICABLE	" 
		
			 INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS PER PLAN SUBMITTED. WORK SHALL
		  
		
			 Work on Floor(s): OSP
"
1056056	422 WEST  116 STREET MANHATTAN	06/28/2017	140662156	01	A3	X SIGNED OFF	08/17/2017	0090372 PE	ZDANCEWI		NOT APPLICABLE	" 
		
			 INSTALLATION OF TEMPORARY SIDEWALK SHED AS PER PLAN SUBMITTED. WORK SHALL
		  
		
			 Work on Floor(s): OSP
"
1056056	422 WEST  116 STREET MANHATTAN	09/15/2016	140550026	01	A3	X SIGNED OFF	11/17/2016	0082770 PE	BAILEY		NOT APPLICABLE	" 
		
			 PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE
		  
		
			 Work on Floor(s): OSP
"
1056056	422 WEST  116 STREET MANHATTAN	04/01/2005	104071923	01	A2	R PERMIT-ENTIRE	04/29/2005	0028137 RA	BRESLER		NOT APPLICABLE	" 
		
			 REPAIR TO STONE AND BRICK MASONRY NO CHANGE IN USE EGRESS OR OCCUP
		  
		
			 Work on Floor(s): 1ST,ROF
"
1056056	422 WEST  116 STREET MANHATTAN	03/21/2005	104065663	01	A3	R PERMIT-ENTIRE	06/15/2005	OT	GALLICCH		NOT APPLICABLE	" 
		
			 PROPOSED INSTALLATION OF 30 LINEAR FEET OF HEAVY DUTY SIDEWALK SHED FOR
		  
		
			 Work on Floor(s): OSP
"
1056056	422 WEST  116 STREET MANHATTAN	07/05/2002	103205773	01	A3	R PERMIT-ENTIRE	07/09/2002		BUTTNER		NOT APPLICABLE	" 
		
			 INSTALLATION OF HEAVY DUTY SIDEWALK SHED 24', DURING FACADE REPAIR. NO
		  
		
			 Work on Floor(s): GRD
"
1056056	422 WEST  116 STREET MANHATTAN	06/25/1993	100641904	01	A2	J P/E DISAPPROVED	06/29/1993	0059630 PE	VELDSHTE		NOT APPLICABLE	" 
		
			 INSTALL A NEW INTERIOR FIRE ALARM SYSTEM  ON THE CELLAR FLR.
		  
		
			 Work on Floor(s): CEL
"
1056056	422 WEST  116 STREET MANHATTAN	09/24/1991	100329093	01	A2	R PERMIT-ENTIRE	11/06/1991	0008495 RA	LEFKOWIT		NOT APPLICABLE	" 
		
			 RELOCATED SPRINKLER HEADS TO ACCOMMODATE NEW HUNG CEILING.
		  
		
			 Work on Floor(s): 1,  2
"
1056056	422 WEST  116 STREET MANHATTAN	09/03/1991	100235586	02	A1	P APPROVED	09/05/1991	0008495 RA	LEFKOWIT		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL                      001 thru 003
"
1056056	422 WEST  116 STREET MANHATTAN	04/01/1991	100235586	01	A1	X SIGNED OFF	12/10/1991	0008495 RA	LEFKOWIT		NOT APPLICABLE	" 
		
			 CONVERT COMMUNITY FACILITY APTS TO COMMU NITY FACILITY ACCESSORY OFF
		  
		
			 Work on Floor(s): CEL                      001 thru 003
"
1056056	422 WEST  116 STREET MANHATTAN	10/18/1990	100125240	01	A1	J P/E DISAPPROVED	10/25/1990	0033875 PE	DUARTE		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 04/03/1991 TO CONVERT MULTIPLE DWELLING BUILDING TO ACCESSOR
		"
1060237	230 WEST  138 STREET MANHATTAN	05/08/2003	102483000	04	A1	P APPROVED	05/22/2003	0016162 RA	TURNER		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060237	230 WEST  138 STREET MANHATTAN	02/20/2003	102483000	02	A1	P APPROVED	04/01/2003	0016162 RA	TURNER		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060237	230 WEST  138 STREET MANHATTAN	11/02/2001	102483000	01	A1	X SIGNED OFF	05/30/2003	0016162 RA	TURNER		NOT APPLICABLE	" 
		
			 CONVERT BUILDING FROM SINGLE ROOMING UNI   TS TO A ONE FAMILY DWELLING
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060237	230 WEST  138 STREET MANHATTAN		102483000	03	A1	A PRE-FILED	05/08/2003	0016162 RA	TURNER		NOT APPLICABLE	" 
		
			 DOC WITHDRAWN 05/27/2003
		"
1059745	508 WEST  134 STREET MANHATTAN	08/24/2017	110041124	04	A1	P APPROVED	11/08/2017		ROMAIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,001,002,003,004,005
"
1059745	508 WEST  134 STREET MANHATTAN	05/02/2017	110041124	03	A1	P APPROVED	05/26/2017		ROMAIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,001,002,003,004,005
"
1059745	508 WEST  134 STREET MANHATTAN	04/19/2017	110070306	02	A2	P APPROVED	06/19/2017		ROMAIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 005
"
1059745	508 WEST  134 STREET MANHATTAN	12/05/2016	110041124	02	A1	P APPROVED	02/09/2017		ROMAIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,001,002,003,004,005
"
1059745	508 WEST  134 STREET MANHATTAN	11/05/2016	110070299	02	A2	P APPROVED	11/10/2016		ROMAIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 005,CEL,ROF              001 thru 005
"
1059745	508 WEST  134 STREET MANHATTAN	09/30/2016	122909442	01	A2	X SIGNED OFF	07/28/2017	0071735 PE	RODSEN		NOT APPLICABLE	" 
		
			 INSTALLATION OF AUTOMATIC SMOKE/HEAT/CO DETECTION & SPRINKLER FIRE ALARM S
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1059745	508 WEST  134 STREET MANHATTAN	07/11/2015	140374486	01	A3	X SIGNED OFF	11/14/2016	0085110 PE	ODIGIE		NOT APPLICABLE	" 
		
			 PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD
		  
		
			 Work on Floor(s): OSP
"
1059745	508 WEST  134 STREET MANHATTAN	07/11/2015	140374477	01	A3	H P/E IN PROCESS	07/11/2015	0085110 PE	ODIGIE		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 07/11/2015 PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED
		  
		
			 Work on Floor(s): OSP
"
1059745	508 WEST  134 STREET MANHATTAN	04/14/2014	140185733	01	A2	X SIGNED OFF	12/27/2017	0082770 PE	BAILEY		NOT APPLICABLE	" 
		
			 PROPOSED TEMPORARY ROOF REPAIR AS PER PLANS. NO CHANGE IN USE, EGRESS OR
		  
		
			 Work on Floor(s): ROF
"
1059745	508 WEST  134 STREET MANHATTAN	09/13/2013	140114837	01	A2	H P/E IN PROCESS	09/13/2013	0082770 PE	BAILEY		NOT APPLICABLE	" 
		
			 ADMIN CLOSED 11/12/2013 PROPOSED TEMPORARY ROOF REPAIR AS PER PLANS. NO CH
		  
		
			 Work on Floor(s): ROF
"
1059745	508 WEST  134 STREET MANHATTAN	01/15/2008	110070306	01	A2	X SIGNED OFF	08/02/2017	0012068 RA	ROMAIN		NOT APPLICABLE	" 
		
			 New heating system for building complete with new boiler. This application
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 005
"
1059745	508 WEST  134 STREET MANHATTAN	01/15/2008	110070299	01	A2	X SIGNED OFF	08/17/2017	0012068 RA	ROMAIN		NOT APPLICABLE	" 
		
			 Installation of new plumbing systems complete with new bathrooms and kitch
		  
		
			 Work on Floor(s): 005,CEL,ROF              001 thru 005
"
1059745	508 WEST  134 STREET MANHATTAN	11/30/2007	110041124	01	A1	R PERMIT-ENTIRE	02/03/2016	0012068 RA	ROMAIN		NOT APPLICABLE	" 
		
			 REHABILITATION OF EXISTING BUILDING. PLUMBING, MECHANICAL, AND SPRINKLER W
		  
		
			 Work on Floor(s): CEL,001,002,003,004,005
"
1059745	508 WEST  134 STREET MANHATTAN	02/04/2005	104029962	01	A2	X SIGNED OFF	04/06/2005	0071073 PE	SIEGEL		NOT APPLICABLE	" 
		
			 INSTALLATION OF NEW COLUMN WITH FOOTING AT REAR OF CELLAR.  INSTALLATION O
		  
		
			 Work on Floor(s): CEL                      001 thru 005
"
1059745	508 WEST  134 STREET MANHATTAN	07/17/1996	101344564	01	A3	X SIGNED OFF	04/05/1999	0017617 RA	JAMIL		NOT APPLICABLE	" 
		
			 REPAIR ROOF AND MASONRY. NO CHANGE IN USE, OCCUPANCY OR
		  
		
			 Work on Floor(s): ROF
"
1059745	508 WEST  134 STREET MANHATTAN	06/13/1996	101322891	01	A2	X SIGNED OFF	02/27/1998	0050579 PE	RUDIKOFF		NOT APPLICABLE	" 
		
			 REPLACE BOILER AND OIL BURNER. NO CHANGE IN EGRESS, OCCUPANCY OR USE UND
		  
		
			 Work on Floor(s): CEL,LAR
"
1059745	508 WEST  134 STREET MANHATTAN	05/26/1993	100623274	01	A2	X SIGNED OFF	10/22/1993	0025706 PE	KAMHOLTZ		NOT APPLICABLE	" 
		
			 INTERIOR PARTITION WORK AND JOIST REPLACEMENT. PLUMBING WORK IF
		"
1087415	233 WEST  121 STREET MANHATTAN	10/21/2003	102451179	04	NB	P APPROVED	10/28/2003	0013747 RA	DANOIS		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		"
1087415	233 WEST  121 STREET MANHATTAN	04/08/2003	102451179	03	NB	G PAA FEE DUE	04/08/2003	0013747 RA	DANOIS		NOT APPLICABLE	" 
		
			 DOC WITHDRAWN 04/24/2003
		"
1087415	233 WEST  121 STREET MANHATTAN	08/20/2002	102451179	02	NB	P APPROVED	04/15/2003	0013747 RA	DANOIS		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		"
1062464	629 WEST  152 STREET MANHATTAN	04/25/2014	120620060	03	A2	P APPROVED	05/08/2014		COOGAN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01 .
		  
		
			 Work on Floor(s): 0SC,CEL,ROF              001 thru 006
"
1062464	629 WEST  152 STREET MANHATTAN	03/20/2014	120620060	02	A2	J P/E DISAPPROVED	04/08/2014		COOGAN		NOT APPLICABLE	" 
		
			 DOC WITHDRAWN 04/17/2014
		  
		
			 Work on Floor(s): 0SC,CEL                  001 thru 006
"
1062464	629 WEST  152 STREET MANHATTAN	12/05/2013	140141326	01	A2	X SIGNED OFF	07/02/2015	0087678 PE	BAZINI		NOT APPLICABLE	" 
		
			 REPLACE (1) BOILER AND OIL BURNER WITH (2) DIRECT VENT GAS BOILERS. INSTAL
		  
		
			 Work on Floor(s): CEL,ROF
"
1062464	629 WEST  152 STREET MANHATTAN	10/26/2011	120872172	01	A3	X SIGNED OFF	04/25/2014	0084178 PE	ALI		NOT APPLICABLE	" 
		
			 APPLICATION FIELD FOR REMOVE AND REPLACE APPROX. 180 LFT PARAPET WALL AND
		  
		
			 Work on Floor(s): OSP
"
1062464	629 WEST  152 STREET MANHATTAN	09/01/2011	120810694	01	A3	X SIGNED OFF	11/28/2014	0084178 PE	ALI		NOT APPLICABLE	" 
		
			 PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED FILED FOR REMEDIAL REPAI
		  
		
			 Work on Floor(s): OSP
"
1062464	629 WEST  152 STREET MANHATTAN	05/13/2011	120689451	01	A2	P APPROVED	08/16/2011	0015826 RA	COOGAN		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 08/06/2014 MECHANICAL WORK IN CONJUNCTION WITH ALTERATION TY
		  
		
			 Work on Floor(s): 0SC,CEL                  001 thru 006
"
1062464	629 WEST  152 STREET MANHATTAN	02/25/2011	120620060	01	A2	X SIGNED OFF	07/30/2014	0015826 RA	COOGAN		NOT APPLICABLE	" 
		
			 .
		"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	10/05/2015	140411052	01	A2	Q PERMIT-PARTIAL	10/06/2015	0083278 PE	HOQUE		NOT APPLICABLE	" 
		
			 INTERIOR RENOVATION OF THE EXISTING STORE AS PER PLAN. NO CHANGE IN USE, E
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	06/13/2012	121113507	01	A2	X SIGNED OFF	09/11/2012	0088068 PE	MARSHALL		NOT APPLICABLE	" 
		
			 INTERIOR RENOVATION OF AN EXISTING COMMERCIAL SPACE AS PER PLANS FILED HER
		  
		
			 Work on Floor(s): 001,CEL
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	06/07/2011	120711943	01	A2	X SIGNED OFF	03/15/2012	0068632 PE	BENT		NOT APPLICABLE	" 
		
			 FILING FOR ROOF REPLACEMENT AS PER PLANS  NO CHANGE IN USE, EGRESS OR OCCU
		  
		
			 Work on Floor(s): ROF
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	03/04/2011	120624627	01	A3	X SIGNED OFF	11/02/2011	0080123 PE	SYED-NAQ		NOT APPLICABLE	" 
		
			 INSTALLATION OF HEAVY DUTY SIDEWALK SHED A TOTAL OF 129 L.F. AS PER PLANS.
		  
		
			 Work on Floor(s): OSP
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	12/07/2010	110410449	04	A2	P APPROVED	02/07/2011		ESTRELLA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 011
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	11/22/2010	110410449	03	A2	P APPROVED	11/23/2010		ESTRELLA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 011
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	11/03/2010	120521444	01	A2	X SIGNED OFF	03/15/2011	0030221 RA	ROUSHAKE		NOT APPLICABLE	" 
		
			 TO COMBINE 2 UNITS (5S AND 5T) INTO 1 UNIT (5S). NO CHANGE TO USE, EGRESS
		  
		
			 Work on Floor(s): 005
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	10/25/2010	120260813	02	A2	P APPROVED	11/04/2010		GALEA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 015
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	09/09/2010	120443537	02	A2	P APPROVED	11/19/2010		SWITZER		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	08/17/2010	120443537	01	A2	X SIGNED OFF	03/28/2011	0027853 RA	SWITZER		NOT APPLICABLE	" 
		
			 INTERIOR RENOVATIONS TO ACCOMMODATE NEW RETAIL STORE INCLUSIVE OF PLUMBING
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	07/14/2010	120410803	01	A3	X SIGNED OFF	04/25/2011	0085457 PE	DANCE		NOT APPLICABLE	" 
		
			 INSTALLATION OF A BUSINESS AWNING WORDING ""SUBWAY'. NO CHANGE IN USE, EGRE
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	03/22/2010	120299408	01	A2	X SIGNED OFF	10/07/2010	0081165 PE	MALYUCHE		NOT APPLICABLE	" 
		
			 MECHANICAL WORK AS PER PLANS FILED HEREWITH NO CHANGE TO USE EGRESS OR
		  
		
			 Work on Floor(s): GRD
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	03/10/2010	110410449	02	A2	P APPROVED	04/06/2010	0020842 RA	ESTRELLA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01 COMBINE APTS. 11G & 11H. CAP AND REMOVE KIT
		  
		
			 Work on Floor(s): 011
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	02/05/2010	120260813	01	A2	X SIGNED OFF	11/19/2010	0030609 RA	GALEA		NOT APPLICABLE	" 
		
			 PROPOSE TO SEPERATE ONE APARTMENT INTO TWO APARTMENTS ORIGINALLY COMBINED
		  
		
			 Work on Floor(s): 015
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	09/28/2009	110052683	02	A2	P APPROVED	10/13/2009		Frugiuel		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 016
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	12/09/2008	110410449	01	A2	X SIGNED OFF	03/23/2011	0020842 RA	ESTRELLA		NOT APPLICABLE	" 
		
			 COMBINE APTS. 11G & 11H. CAP AND REMOVE KITCHEN SINK. DIHSWASHER AND GAS R
		  
		
			 Work on Floor(s): 011
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	07/22/2008	110236101	01	A2	R PERMIT-ENTIRE	12/17/2008	0030609 RA	GALEA		NOT APPLICABLE	" 
		
			 ADMIN CLOSED 11/22/2010 PROPOSE TO COMBINE APARTMENTS 15G AND 15H AS PER P
		"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	05/07/2008	110156161	01	A2	X SIGNED OFF	09/03/2008	0020241 RA	CALIENDO		NOT APPLICABLE	" 
		
			 LEGALIZING COMBINED APARTMENTS TO CORRECT VIOLATION NO# 34642128P. COMBINI
		  
		
			 Work on Floor(s):                          1   thru 20
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	12/19/2007	110052683	01	A2	X SIGNED OFF	12/23/2009	0029511 RA	Frugiuel		NOT APPLICABLE	" 
		
			 Apartment Removation on the 16th floor as per plans submitted herewith. No
		  
		
			 Work on Floor(s): 016
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	06/26/2006	104318043	02	A3	P APPROVED	06/27/2006	0020419 RA	Hulme		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	05/26/2006	104446351	01	A2	X SIGNED OFF	05/08/2007	0018528 PE	Ephron		NOT APPLICABLE	" 
		
			 Facade repairs as per plans submitted herewith.  No change to use, occupan
		  
		
			 Work on Floor(s):                          001 thru 020
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	03/22/2006	104383169	01	A2	P APPROVED	06/16/2006	0020842 RA	ESTRELLA		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 03/22/2011 COMBINE  APATS# 11G & 11H. CAP AND REMOVE KITCHEN
		  
		
			 Work on Floor(s): 11G,11H
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	12/23/2005	104318043	01	A3	X SIGNED OFF	05/28/2009	0020419 RA	Hulme		NOT APPLICABLE	" 
		
			 INSTALL HEAVY DUTY SHED 360 LF , SECTION A: 150 LF, SECTION G: 120 LF, SEC
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	06/06/2005	104129480	01	A2	R PERMIT-ENTIRE	05/30/2006	0025830 RA	Hollant		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 03/08/2011 Removal of portions of demising wall to combine 2
		  
		
			 Work on Floor(s): 005
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	02/02/2004	103513011	03	A2	P APPROVED	02/13/2004	0021909 RA	Katz		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	10/20/2003	103513011	02	A2	P APPROVED	10/24/2003	0021909 RA	Katz		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	07/15/2003	103513011	01	A2	R PERMIT-ENTIRE	09/30/2003	0021909 RA	Katz		NOT APPLICABLE	" 
		
			 Renovation of an existing commercial space and installation of a new store
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	12/12/2002	103331930	02	A2	X SIGNED OFF	05/30/2008	0031662 PE	Gage		NOT APPLICABLE	" 
		
			 Combination and renovation of two (2) existing apartments into one (1)
		"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	12/12/2002	103331930	01	A2	X SIGNED OFF	05/30/2008	0025872 RA	Lister		NOT APPLICABLE	" 
		
			 Combination and renovation of two (2) existing apartment into one (1)
		  
		
			 Work on Floor(s): 006
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	02/25/2002	103046589	02	A2	P APPROVED	07/15/2002	0018270 RA	Just		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 001,CEL
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	01/11/2002	103072121	01	A2	X SIGNED OFF	06/25/2003	0025872 RA	Lister		NOT APPLICABLE	" 
		
			 Renovation of an existing building, including the addition of a handicappe
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	12/11/2001	103046589	01	A2	X SIGNED OFF	07/16/2002	0018270 RA	Just		NOT APPLICABLE	" 
		
			 General Construction, Mechanical and Plumbing work indicated on drawings f
		  
		
			 Work on Floor(s): 001,CEL
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	10/23/2000	102782080	01	A2	R PERMIT-ENTIRE	10/31/2000	0048128 PE	WEINSTEI		NOT APPLICABLE	" 
		
			 INSTALLING COMMUNICATION CABINETS ON ROOF IN CONFORMANCE WITH TPPN
		  
		
			 Work on Floor(s): ROF
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	05/05/1999	102094582	01	A2	R PERMIT-ENTIRE	06/01/1999	0060234 PE	CAMBOURA		NOT APPLICABLE	" 
		
			 REPLACEMENT OF DAMAGED CONCRETE RAMP LEADING UP TO GARAGE DECK; CONCRETE P
		  
		
			 Work on Floor(s): 001
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	07/28/1997	101615922	01	A2	R PERMIT-ENTIRE	08/20/1997	0010017 PE	ROSENWAS		NOT APPLICABLE	" 
		
			 INSTALL MICROWAVE ANTENNA WITH STRUCTURA L SUPPOT FOR CABLE TV FOR TENAN
		  
		
			 Work on Floor(s): ROF
"
1076524	2031 FRED DOUGLASS BOULEVARD MANHATTAN	11/30/1994	100910169	01	SG	R PERMIT-ENTIRE	12/15/1994	0000157	BROWN		NOT APPLICABLE	" 
		
			 ERECT NON-ILLUMINATED WALL SIGN   16' 3'   THE PRUDENTIAL TRAINING
		"
1079818	719 ST NICHOLAS AVENUE MANHATTAN	04/16/2008	105164848	01	SI	U COMPLETED	05/20/2008	0008603 RA	CORNELIU		NOT APPLICABLE	" 
		
			 SUBDIVISION OF LOT 36 INTO 2 SEPARATE LOT FOR 719 & 721 ST NICHOLAS AVE
		"
1079818	719 ST NICHOLAS AVENUE MANHATTAN	08/05/1998	101906920	01	A3	R PERMIT-ENTIRE	08/13/1998	0065635 PE	CHEUNG		NOT APPLICABLE	" 
		
			 INSTALLATION OF SIDEWALK SHED. ALL WORK TO COMPLY WITH LL 33/91. NO CHANGE
		"
1061096	214 EDGECOMBE AVENUE MANHATTAN	07/27/2016	102010315	07	A1	P APPROVED	08/08/2016		GRIFFIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 003
"
1061096	214 EDGECOMBE AVENUE MANHATTAN	06/29/2016	102010315	06	A1	P APPROVED	07/07/2016		GRIFFIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 003
"
1061096	214 EDGECOMBE AVENUE MANHATTAN	05/21/2016	102010315	05	A1	P APPROVED	05/24/2016		GRIFFIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 003
"
1061096	214 EDGECOMBE AVENUE MANHATTAN	12/05/2015	102010315	04	A1	P APPROVED	02/02/2016		GRIFFIN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01 DRAWINGS ASRE FILED TO OBTAIN A NEW CERTIFI
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 003
"
1061096	214 EDGECOMBE AVENUE MANHATTAN	06/26/2015	122444042	01	A1	J P/E DISAPPROVED	08/24/2015	0012389 RA	GRIFFIN		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 07/08/2016 DRAWINGS ARE FILED TO OBTAIN A NEW C OF O FOR THE
		  
		
			 Work on Floor(s): CEL                      001 thru 003
"
